ticker,sharpes
A,0.4739716479546753
AAPL,0.01102889829427269
ABC,0.33533406855918235
ABT,0.4417084834282549
ADBE,0.8981181980625862
ADI,0.3791792196160936
ADM,0.11463722597956962
ADP,0.9525466105038621
ADSK,0.8526375354801761
AEE,0.753646984613808
AEP,0.48897570116208927
AES,0.22760536397335945
AFL,0.2939237251782978
AIG,-0.0796118551772589
AIV,0.7733694102388988
AIZ,0.8079456712514428
AKAM,0.33298677940883975
ALL,0.7259423171155872
AMAT,0.2035146000778705
AMGN,0.40229247870296975
AMP,0.4397455178149288
AMT,0.6522150110104518
AMZN,0.26483371483820745
AON,1.1131649117553275
APA,-0.23968925086659423
APD,0.310385115974146
APH,0.7497776162068566
AVB,0.5759549524363371
AVY,0.4588863357088584
AXP,0.47751245030060807
AZO,0.45554575830230015
BA,0.44588584540123727
BAC,-0.6176422723809221
BAX,0.45364619024322833
BBY,0.2256711739542036
BDX,0.393098536141384
BEN,0.15628932376255714
BIIB,0.13472990962909487
BK,0.07540039113114441
BMY,0.3052483236042141
BSX,0.09007621927682136
BXP,0.43660453048204834
C,-0.4340205073809638
CAG,0.35218366120765854
CAH,0.38773319344118073
CAT,0.053533137628899274
CB,0.7577469304003784
CBRE,0.3235300924763331
CCL,-0.05203599401697893
CF,-0.05484731802857375
CHRW,0.7810396080637555
CI,0.6567442125001278
CINF,0.25031470726873306
CL,0.8768186279812437
CLX,0.5846414950869726
CMA,0.32813193737973134
CMCSA,0.3760249232686819
CME,0.3024126356219222
CMI,0.23469693696485308
CMS,0.8212063041749039
CNP,0.24970668767745943
COF,0.26121230093173853
COP,-0.01101247629220098
COST,0.8548412981870857
CPB,0.7086104662870737
CRM,0.5159495081994725
CSCO,0.2806998007696181
CSX,0.5826289124047549
CTAS,0.7380916460286128
CTSH,0.3809858888468735
CTXS,0.42789758695426167
CVS,0.20256172394960154
CVX,0.06159536234698084
D,0.6929285463995027
DE,0.44580681602680106
DGX,0.6190368254515423
DHI,-0.04594375975559581
DHR,0.5468612359870508
DIS,0.35058299407506227
DOV,0.4416158067431419
DRI,0.3507180340490031
DTE,0.8144592270183341
DUK,0.3728324597877537
DVA,0.3278415193350068
DVN,-0.46166430370208605
EA,0.2981878241158769
EBAY,0.37250818732470703
ECL,0.9006595331675558
ED,0.7013171998163318
EFX,0.9196798741872928
EIX,0.7230434243421391
EL,0.7486697631147923
EMN,0.19487855212503918
EMR,0.23061708575403395
EOG,-0.08311465195970344
EQR,0.5293289514340215
ES,0.8798196133026996
ETN,0.1796352736277648
ETR,0.38022366437802346
EXC,-0.14644679844381192
EXPD,0.6615835715176079
EXPE,0.32248256581749124
F,-0.7921250229388862
FAST,0.7100145447771096
FCX,-0.3620896349444833
FDX,0.21204824272164133
FE,-0.020843527017642326
FIS,1.078273599541916
FISV,1.4023775228102344
FITB,0.06833332040979613
FLS,0.34945465662781033
FTI,0.0901676383665369
GD,0.4043171271849843
GE,-0.2972769630580189
GILD,-0.31520432275690824
GIS,0.7026624863396272
GLW,-0.0252178288687853
GOOGL,-0.216145403424937
GPC,0.2882700377190268
GPS,0.22623559743521315
GS,-0.03863616244288062
GWW,0.7365457803435841
HAL,-0.035262351425449416
HAS,0.14535762295260538
HBAN,-0.3864368571143474
HD,0.7698139182097777
HES,-0.15688291251003614
HIG,0.15271873905627145
HOG,0.533696589132405
HON,0.3204610715854785
HPQ,0.7737009929703984
HRB,0.2769737167100955
HRL,0.716521495447381
HST,0.24704075023477653
HSY,1.1567326373473026
HUM,0.7691774263035743
IBM,0.6646451602026713
ICE,0.31767506528280887
IFF,0.6254539650686841
INTC,0.687602037328475
INTU,1.448485663503036
IP,0.06990262330201576
IPG,0.3554567834246629
IRM,0.12368018092189116
ISRG,0.7203977491885667
ITW,0.5750146608840396
IVZ,-0.33482411328292516
JCI,0.6449211561647882
JNJ,0.2936250025320806
JNPR,0.5758023191559516
JPM,0.21502855614662925
JWN,0.7204829113975226
K,0.4351458583031277
KEY,-0.0319271891059233
KIM,0.1494775133200811
KLAC,0.5005291492003685
KMB,0.6563633810667127
KO,0.5436222002852616
KR,0.5203961429548293
KSS,0.24812641957437795
L,0.19918799759463782
LEG,0.2604984360812372
LEN,-0.1565609987490017
LH,0.6632765396564907
LLY,0.5276985125615605
LMT,0.35177792767813665
LNC,0.14961767473456913
LOW,0.651237576927975
LUV,0.15531434459529517
MA,0.5153112736618113
MAR,0.9161261533007087
MAS,0.2177784032699453
MCD,0.3536023613637567
MCHP,0.15424424488013008
MCK,0.34641893861119993
MCO,0.8988313987877915
MDLZ,0.31097330971136616
MDT,0.37227623981915164
MET,0.053032579141151164
MKC,1.1085962641344145
MMC,1.1339220643342305
MMM,0.4640136581990583
MO,0.3067131866979617
MRK,0.039268488650923035
MRO,-0.46358455681204563
MS,-0.32227105255597316
MSFT,0.5030548811022212
MSI,0.8530008887132904
MTB,0.19826046655527152
MU,-0.49637061627675194
NDAQ,0.6210380113300003
NEE,0.9573527872527354
NEM,-0.3138399101151277
NI,1.0481156819456277
NKE,0.7069484993325962
NOC,0.6198697940752331
NOV,0.008577490224353527
NSC,0.6790228405128004
NTAP,0.8986609601145406
NTRS,0.29372999805834893
NUE,-0.33319212218812944
NVDA,0.13571891134562736
NWL,0.14579943823221225
OMC,0.283236951291838
ORCL,0.6466015912372495
ORLY,1.0161291062989442
OXY,-0.38193985810107167
PAYX,0.4504132762203293
PCAR,0.3753454203440426
PEG,0.2113169839134912
PEP,0.6577426061513537
PFE,0.28050071240568547
PFG,0.5881236618451331
PG,0.6808334632084028
PGR,0.8313212320995383
PH,0.4951130820571483
PHM,-0.07178425441144617
PKI,0.6421938866399198
PLD,0.3820368709273254
PNC,0.41390922781603817
PNW,0.5988238125558915
PPG,0.5846599059014415
PPL,-0.2479495126085159
PRU,0.2741729245525999
PSA,0.6446581077942088
PXD,0.35239431270374644
QCOM,0.1818405714621557
RF,0.030591219755512572
RHI,0.2713201887565855
RL,0.15442587864793605
ROK,0.4576868888765142
RSG,0.7490831963575033
SBUX,0.7976300435185046
SCHW,0.3132706095405961
SEE,-0.09796205825872265
SHW,1.293822527312217
SJM,0.43162525578241173
SLB,-0.2614600583404266
SNA,0.37345141751902783
SO,0.7323674068921531
SPG,0.21754635960099902
SPGI,0.7352941322551659
SRE,0.7828985554110025
STT,0.2198262447776512
STZ,0.6017463319805105
SWK,0.36875414609968077
SYK,0.45146211438673683
SYY,0.47303314461432683
T,-0.43328371843020747
TAP,-0.0829331833896731
TGT,-0.038253179524834924
TJX,0.7648917873492284
TMO,0.5617071680150206
TPR,0.11937776219215737
TROW,0.13171691138501582
TRV,0.4744097071895615
TSN,0.39811430660935454
TXN,0.8996227469833237
TXT,0.41437962215106167
UNH,0.6114808976744315
UNM,0.1720587772908386
UNP,0.6798872203935535
UPS,0.17157573300343767
USB,0.42303181571736526
VFC,0.49216299327338825
VLO,0.11722925403727467
VMC,0.10375304536582095
VNO,0.22268273590587462
VRSN,1.103403503109574
VTR,0.2692335110012304
VZ,-0.17083000780210522
WAT,0.9407387969253378
WBA,0.3367802995894682
WEC,0.9968679795983966
WELL,0.3817109585814353
WFC,0.2373130704193024
WHR,0.28880062156610115
WM,0.6157617046804807
WMB,0.1334068249399969
WMT,0.5815101045671066
WY,0.0786955454086378
WYNN,-0.15793483780735246
XEL,0.9063732482347039
XOM,0.23820786324479123
XRAY,0.6289844230234874
XRX,0.07079801600785286
YUM,0.7198923607650801
ZBH,0.6414155075844485
ZION,0.25845254141787366
